id,Degerlendirme Puani
10094,26.76
10095,38.78
10096,58.08
10097,47.17
10098,29.25
10099,15.28
10100,41.25
10101,45.4
10102,31.19
10103,9.41
10104,44.58
10105,22.78
10106,42.32
10107,37.73
10108,42.07
10109,7.44
10110,34.95
10111,11.79
10112,38.71
10113,50.36
10114,15.55
10115,13.7
10116,35.94
10117,32.8
10118,31.05
10119,40.23
10120,45.57
10121,47.69
10122,15.5
10123,20.93
10124,19.28
10125,36.19
10126,37.0
10127,52.36
10128,10.35
10129,10.15
10130,14.625
10131,34.33
10132,13.2
10133,52.92
10134,35.05
10135,25.18
10136,38.37
10137,51.72
10138,14.4
10139,14.74
10140,23.3
10141,9.94
10142,21.9
10143,60.84
10144,20.22
10145,23.23
10146,40.65
10147,45.15
10148,40.15
10149,23.39
10150,17.71
10151,35.89
10152,48.33
10153,36.21
10154,35.05
10155,37.29
10156,46.69
10157,55.4
10158,13.96
10159,16.34
10160,41.15
10161,11.1
10162,44.05
10163,35.34
10164,45.97
10165,44.35
10166,29.85
10167,11.95
10168,22.04
10169,10.37
10170,42.51
10171,15.24
10172,18.49
10173,54.38
10174,11.55
10175,14.52
10176,10.86
10177,36.94
10178,46.54
10179,31.35
10180,28.5
10181,52.56
10182,16.51
10183,22.92
10184,43.35
10185,41.84
10186,11.03
10187,9.82
10188,40.37
10189,22.82
10190,51.92
10191,10.25
10192,28.56
10193,14.99
10194,12.77
10195,34.08
10196,33.78
10197,14.36
10198,25.66
10199,34.1
10200,36.9
10201,44.4
10202,44.22
10203,38.88
10204,23.42
10205,37.6
10206,34.54
10207,52.14
10208,32.47
10209,23.4
10210,22.0
10211,57.49
10212,49.35
10213,49.82
10214,34.92
10215,42.32
10216,37.56
10217,37.88
10218,36.96
10219,43.78
10220,33.79
10221,32.99
10222,10.89
10223,38.87
10224,26.4
10225,10.76
10226,16.8
10227,49.0
10228,39.31
10229,55.39
10230,36.22
10231,21.23
10232,12.75
10233,53.35
10234,11.9
10235,40.88
10236,8.31
10237,30.56
10238,32.975
10239,38.25
10240,13.0
10241,54.06
10242,41.84
10243,48.97
10244,47.15
10245,41.33
10246,18.85
10247,18.39
10248,18.14
10249,26.38
10250,38.02
10251,26.0
10252,12.43
10253,23.64
10254,21.09
10255,46.91
10256,32.86
10257,50.99
10258,30.05
10259,27.6
10260,33.26
10261,35.15
10262,25.06
10263,44.73
10264,26.32
10265,42.67
10266,49.58
10267,37.9
10268,51.34
10269,26.04
10270,49.3
10271,24.53
10272,36.71
10273,35.12
10274,36.48
10275,36.01
10276,28.13
10277,38.66
10278,32.74
10279,19.23
10280,22.91
10281,43.23
10282,54.33
10283,5.4
10284,33.64
10285,17.97
10286,28.59
10287,21.13
10288,37.28
10289,12.28
10290,21.76
10291,20.33
10292,31.05
10293,23.0
10294,17.62
10295,53.16
10296,45.36
10297,39.83
10298,31.39
10299,36.01
10300,18.8
10301,24.16
10302,26.45
10303,24.93
10304,26.08
10305,50.395
10306,12.0
10307,45.09
10308,57.89
10309,21.1
10310,55.88
10311,13.85
10312,31.24
10313,36.12
10314,10.55
10315,13.37
10316,28.05
10317,40.89
10318,32.68
10319,12.52
10320,54.63
10321,11.61
10322,43.85
10323,22.73
10324,19.34
10325,25.69
10326,28.6
10327,39.74
10328,11.08
10329,18.5
10330,31.72
10331,37.59
10332,18.2
10333,10.88
10334,34.54
10335,15.69
10336,46.41
10337,51.83
10338,11.55
10339,19.63
10340,43.3
10341,13.72
10342,50.23
10343,10.0
10344,19.25
10345,43.87
10346,44.55
10347,25.52
10348,11.56
10349,35.84
10350,16.81
10351,48.24
10352,37.61
10353,30.5
10354,29.81
10355,22.22
10356,38.73
10357,58.08
10358,15.13
10359,32.73
10360,41.27
10361,50.55
10362,16.75
10363,33.72
10364,33.32
10365,26.32
10366,47.93
10367,50.99
10368,50.82
10369,27.9
10370,28.4
10371,34.71
10372,27.84
10373,26.21
10374,23.87
10375,30.88
10376,23.51
10377,44.33
10378,44.35
10379,35.3
10380,54.62
10381,32.14
10382,32.15
10383,13.7
10384,31.67
10385,51.9
10386,17.74
10387,27.31
10388,32.14
10389,38.85
10390,32.69
10391,12.15
10392,12.08
10393,39.48
10394,36.33
10395,28.6
10396,15.17
10397,37.86
10398,12.29
10399,38.01
10400,28.1
10401,52.97
10402,24.22
10403,12.28
10404,31.24
10405,33.48
10406,42.36
10407,43.25
10408,22.79
10409,11.0
10410,41.78
10411,55.44
10412,36.24
10413,52.32
10414,43.52
10415,17.3
10416,46.64
10417,40.74
10418,52.27
10419,12.96
10420,29.88
10421,51.9
10422,9.97
10423,21.77
10424,20.37
10425,15.36
10426,33.12
10427,13.83
10428,46.13
10429,13.46
10430,37.82
10431,43.62
10432,36.02
10433,7.62
10434,24.13
10435,37.52
10436,14.91
10437,19.08
10438,21.47
10439,23.76
10440,39.15
10441,40.99
10442,16.66
10443,42.59
10444,16.9
10445,9.56
10446,43.79
10447,32.87
10448,25.98
10449,25.19
10450,19.38
10451,10.36
10452,11.25
10453,9.19
10454,16.39
10455,33.8
10456,40.13
10457,48.34
10458,11.88
10459,52.5875
10460,13.88
10461,27.99
10462,33.53
10463,23.17
10464,32.72
10465,33.4
10466,44.56
10467,45.1
10468,27.71
10469,37.62
10470,27.28
10471,21.85
10472,27.77
10473,36.715
10474,20.09
10475,35.63
10476,25.99
10477,10.63
10478,32.62
10479,33.62
10480,42.67
10481,31.76
10482,26.39
10483,45.68
10484,47.28
10485,39.81
10486,37.52
10487,29.29
10488,44.5
10489,22.53
10490,34.0
10491,15.55
10492,38.805
10493,18.47
10494,7.52
10495,29.47
10496,44.86
10497,52.43
10498,16.24
10499,27.46
10500,36.57
10501,36.0
10502,22.61
10503,12.63
10504,41.45
10505,33.85
10506,7.1
10507,32.39
10508,44.75
10509,8.67
10510,18.39
10511,31.29
10512,23.62
10513,35.16
10514,40.09
10515,49.2
10516,20.77
10517,28.33
10518,23.79
10519,11.19
10520,33.54
10521,28.53
10522,30.01
10523,53.3
10524,43.22
10525,55.79
10526,37.25
10527,29.73
10528,43.92
10529,25.42
10530,12.08
10531,31.34
10532,47.14
10533,23.3
10534,23.8
10535,45.42
10536,20.89
10537,38.26
10538,22.82
10539,49.71
10540,32.6
10541,25.54
10542,30.7
10543,31.9
10544,49.94
10545,15.77
10546,33.11
10547,24.81
10548,54.43
10549,24.12
10550,35.25
10551,32.47
10552,30.18
10553,42.99
10554,26.79
10555,57.39
10556,30.79
10557,11.37
10558,12.95
10559,37.68
10560,35.5
10561,40.15
10562,28.55
10563,37.94
10564,13.08
10565,34.81
10566,33.02
10567,14.1
10568,43.98
10569,53.78
10570,26.72
10571,21.36
10572,24.89
10573,15.04
10574,38.79
10575,42.85
10576,8.74
10577,22.42
10578,17.59
10579,46.09
10580,19.21
10581,19.95
10582,33.96
10583,32.43
10584,36.47
10585,6.72
10586,23.36
10587,16.14
10588,26.26
10589,20.11
10590,30.64
10591,40.1
10592,30.32
10593,11.06
10594,43.93
10595,15.67
10596,11.43
10597,52.92
10598,23.6
10599,32.19
10600,46.03
10601,27.29
10602,24.33
10603,27.74
10604,17.42
10605,32.89
10606,57.92
10607,13.45
10608,37.64
10609,53.43
10610,32.84
10611,29.76
10612,45.78
10613,23.2
10614,18.62
10615,51.92
10616,49.99
10617,56.69
10618,12.08
10619,37.91
10620,9.96
10621,38.31
10622,37.75
10623,35.98
10624,34.17
10625,18.91
10626,8.7
10627,25.97
10628,47.55
10629,15.97
10630,37.18
10631,10.81
10632,13.66
10633,53.2
10634,23.17
10635,19.49
10636,19.27
10637,34.08
10638,28.04
10639,26.63
10640,17.13
10641,17.07
10642,48.34
10643,33.76
10644,34.24
10645,26.31
10646,61.1
10647,50.67
10648,35.62
10649,36.26
10650,41.94
10651,32.0
10652,36.48
10653,19.46
10654,22.4
10655,19.53
10656,11.38
10657,54.38
10658,42.16
10659,30.8
10660,45.03
10661,52.45
10662,19.76
10663,34.5
10664,22.7
10665,32.99
10666,21.08
10667,26.05
10668,37.99
10669,14.63
10670,26.23
10671,54.38
10672,34.715
10673,35.07
10674,38.62
10675,29.09
10676,32.42
10677,18.64
10678,15.89
10679,42.83
10680,40.61
10681,58.22
10682,47.29
10683,39.1
10684,19.15
10685,19.32
10686,25.07
10687,36.49666666666666
10688,24.93
10689,48.1
10690,44.34
10691,51.06
10692,21.05
10693,32.29
10694,47.89
10695,36.97
10696,29.63
10697,34.63
10698,45.9
10699,45.07
10700,38.04
10701,39.92
10702,36.63
10703,30.01
10704,32.17
10705,14.51
10706,12.02
10707,38.31
10708,35.41
10709,52.28
10710,35.7
10711,39.9
10712,52.24
10713,12.56
10714,54.89
10715,23.17
10716,27.2
10717,52.21
10718,10.58
10719,46.18
10720,55.64
10721,32.16
10722,11.59
10723,43.08
10724,40.47
10725,54.27
10726,10.35
10727,29.6
10728,23.24
10729,21.69
10730,27.02
10731,28.68
10732,30.09
10733,23.11
10734,24.43
10735,31.76
10736,23.19
10737,17.9
10738,21.19
10739,43.14
10740,51.77
10741,37.75
10742,26.78
10743,11.3
10744,16.57
10745,51.37
10746,36.53
10747,28.31
10748,38.87
10749,26.11
10750,25.91
10751,12.2
10752,4.4
10753,31.75
10754,29.51
10755,50.98
10756,35.09
10757,12.23
10758,46.86
10759,25.55
10760,22.19
10761,33.66
10762,29.12
10763,21.88
10764,31.1
10765,54.38
10766,43.99
10767,44.28
10768,26.7
10769,38.93
10770,46.89
10771,58.78
10772,8.31
10773,36.42
10774,13.34
10775,34.09
10776,17.52
10777,37.28
10778,34.9
10779,12.85
10780,37.988
10781,34.9
10782,41.9
10783,53.78
10784,41.36
10785,18.73
10786,20.0
10787,24.73
10788,20.57
10789,30.12
10790,30.71
10791,44.54
10792,29.68
10793,44.37
10794,27.17
10795,19.85
10796,9.54
10797,51.49
10798,33.54
10799,34.82
10800,26.01
10801,23.34
10802,23.03
10803,37.94
10804,30.92
10805,34.29
10806,26.83
10807,36.2
10808,37.3
10809,43.94
10810,23.17
10811,44.96
10812,51.01
10813,40.88
10814,23.79
10815,44.5
10816,17.14
10817,40.87
10818,37.76
10819,31.36
10820,47.66
10821,12.76
10822,40.16
10823,26.12
10824,22.62
10825,21.5
10826,14.97
10827,40.87
10828,27.8
10829,51.9
10830,32.68
10831,35.04
10832,21.62
10833,45.48
10834,45.09
10835,31.52
10836,35.58
10837,54.12
10838,29.34
10839,26.87
10840,38.3
10841,11.15
10842,29.97
10843,45.35
10844,31.81
10845,45.72
10846,22.26
10847,8.82
10848,32.14
10849,15.81
10850,50.81
10851,34.24
10852,8.06
10853,55.29
10854,33.53
10855,47.85
10856,38.02833333333333
10857,21.85
10858,41.88
10859,49.88
10860,13.45
10861,37.41
10862,31.76
10863,33.27
10864,30.81
10865,46.52
10866,27.02
10867,49.4
10868,56.86
10869,27.25
10870,34.47
10871,21.81
10872,26.88
10873,28.94
10874,31.39
10875,33.74
10876,28.1
10877,7.3
10878,28.06
10879,42.18
10880,22.77
10881,12.81
10882,25.48
10883,16.9
10884,12.57
10885,46.81
10886,30.346666666666664
10887,12.58
10888,6.83
10889,36.29
10890,39.82
10891,22.72
10892,16.56
10893,24.61
10894,25.46
10895,19.82
10896,34.93
10897,51.7
10898,35.66
10899,32.15
10900,51.58
10901,30.15
10902,38.74
10903,30.1
10904,49.65
10905,31.14
10906,36.02
10907,19.38
10908,27.31
10909,40.37
10910,52.86
10911,24.47
10912,43.67
10913,33.74
10914,24.54
10915,30.83
10916,34.94
10917,58.53
10918,35.23
10919,13.84
10920,23.09
10921,27.92
10922,55.91
10923,29.52
10924,50.13
10925,33.67
10926,6.76
10927,11.87
10928,35.57
10929,19.14
10930,25.32
10931,34.8
10932,17.5
10933,35.23
10934,30.92
10935,44.2
10936,21.07
10937,34.68
10938,40.51
10939,38.36
10940,13.37
10941,26.25
10942,21.6
10943,55.11
10944,35.5
10945,33.99
10946,36.415
10947,14.43
10948,36.59
10949,31.74
10950,25.16
10951,45.93
10952,31.99
10953,54.19
10954,42.29
10955,34.33
10956,15.01
10957,23.54
10958,23.54
10959,33.22
10960,25.28
10961,31.31
10962,15.17
10963,43.05
10964,25.44
10965,24.14
10966,32.25
10967,25.21
10968,34.59
10969,25.23
10970,53.4
10971,22.04
10972,13.9
10973,54.2
10974,18.77
10975,32.09
10976,56.89
10977,33.94
10978,29.92
10979,15.47
10980,30.24
10981,31.12
10982,10.24
10983,46.23
10984,35.22
10985,25.94
10986,32.36
10987,34.13
10988,8.68
10989,38.12
10990,10.78
10991,49.71
10992,8.5
10993,19.04
10994,26.26
10995,39.78
10996,20.17
10997,18.19
10998,31.6
10999,40.45
11000,25.89
11001,8.15
11002,30.26
11003,9.05
11004,12.46
11005,21.04
11006,10.3
11007,38.84
11008,12.76
11009,41.35
11010,30.45
11011,44.13
11012,52.22
11013,33.35
11014,50.24
11015,30.0
11016,41.69
11017,36.76
11018,54.21
11019,4.73
11020,27.99
11021,37.64
11022,42.62
11023,21.23
11024,37.0
11025,12.25
11026,18.82
11027,24.47
11028,34.69
11029,36.81214285714286
11030,41.87
11031,35.64
11032,39.16
11033,30.11
11034,49.36
11035,32.5
11036,11.84
11037,52.79
11038,44.19
11039,33.21
11040,39.53
11041,21.35
11042,52.5
11043,35.47
11044,31.75
11045,36.25
11046,44.49
11047,49.99
11048,31.95
